202105|Accounting|Accounting I|55696|ACCT 2101|ES|Class|12:30 pm - 2:40 pm|MTWR|College of Business 200|Ryan   Blunck (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Neuroscience|Research Assistantship|60582|NEUR 4698|DIX|Class|TBA||TBA|James Brandon  Dixon (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Research Assistantship|57915|NEUR 4698|DUA|Class|TBA||TBA|Audrey L  Duarte (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Neuroscience|Research Assistantship|59981|NEUR 4698|GRO|Class|TBA||TBA|Robert Elkan  Gross (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Research Assistantship|60841|NEUR 4698|KUB|Class|TBA||TBA|Julia Marie  Kubanek (P)|GraduateSemester,UndergraduateSemester|1.000 TO       12.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Research Assistantship|59504|NEUR 4698|MCG|Class|TBA||TBA|Patrick T  McGrath (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Research Assistantship|60598|NEUR 4698|PRI|Class|TBA||TBA|Boris   Prilutsky (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Research Assistantship|57706|NEUR 4698|SHI|Class|TBA||TBA|Minoru   Shinohara (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|
202105|Neuroscience|Research Assistantship|60021|NEUR 4698|STR|Class|TBA||TBA|Jeffrey Todd  Streelman (P)|GraduateSemester,UndergraduateSemester|12.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Research Assistantship|60542|NEUR 4698|WHE|Class|TBA||TBA|Mark Edward  Wheeler (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|57730|NEUR 4699|3|Class|TBA||TBA|Audrey L  Duarte (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Neuroscience|Undergraduate Research|60022|NEUR 4699|ADE|Class|TBA||TBA|Audrey L  Duarte (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58572|NEUR 4699|ADU|Class|TBA||TBA|Audrey L  Duarte (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|59688|NEUR 4699|BRN|Class|TBA||TBA|Thackery Ian  Brown (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|57960|NEUR 4699|BRO|Class|TBA||TBA|Thackery Ian  Brown (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|
202105|Neuroscience|Undergraduate Research|58102|NEUR 4699|BUC|Class|TBA||TBA|Erin M  Buckley (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|
202105|Neuroscience|Undergraduate Research|60017|NEUR 4699|CAT|Class|TBA||TBA|Richard   Catrambone (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|59455|NEUR 4699|CHA|Class|TBA||TBA|Young-Hui   Chang (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|60525|NEUR 4699|COP|Class|TBA||TBA|Timothy Charles  Cope (P)|GraduateSemester,UndergraduateSemester|1.000 TO       12.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58575|NEUR 4699|DRA|Class|TBA||TBA|Dobromir   Rahnev (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58744|NEUR 4699|DRT|Class|TBA||TBA|Audrey L  Duarte (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|59962|NEUR 4699|ESC|Class|TBA||TBA|Eric H  Schumacher (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58482|NEUR 4699|FAN|Class|TBA||TBA|Yuhong   Fan (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|59477|NEUR 4699|GRO|Class|TBA||TBA|Robert Elkan  Gross (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|59815|NEUR 4699|HAN|Class|TBA||TBA|Liang   Han (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|59849|NEUR 4699|HER|Class|TBA||TBA|Christopher K  Hertzog (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|60646|NEUR 4699|HLU|Class|TBA||TBA|Hang   Lu (P)|GraduateSemester,UndergraduateSemester|1.000 TO       12.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58018|NEUR 4699|HOL|Class|TBA||TBA|Mary Katherine  Holder (P)|GraduateSemester,UndergraduateSemester|1.000 TO       12.000 Credits|
202105|Neuroscience|Undergraduate Research|59500|NEUR 4699|LAM|Class|TBA||TBA|Wilbur A  Lam (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|60016|NEUR 4699|MCG|Class|TBA||TBA|Patrick T  McGrath (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|59730|NEUR 4699|MIT|Class|TBA||TBA|Cassie Sue  Mitchell (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58480|NEUR 4699|MWH|Class|TBA||TBA|Mark Edward  Wheeler (P)|GraduateSemester,UndergraduateSemester|1.000 TO       12.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58112|NEUR 4699|PAN|Class|TBA||TBA|Chethan   Pandarinath (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|
202105|Neuroscience|Undergraduate Research|60632|NEUR 4699|PER|Class|TBA||TBA|Marie-Claude   Perreault (P)|GraduateSemester,UndergraduateSemester|1.000 TO       12.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58574|NEUR 4699|RAH|Class|TBA||TBA|Dobromir   Rahnev (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58085|NEUR 4699|SCH|Class|TBA||TBA|Eric H  Schumacher (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Neuroscience|Undergraduate Research|59459|NEUR 4699|SCR|Class|TBA||TBA|Eric H  Schumacher (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58087|NEUR 4699|SHI|Class|TBA||TBA|Minoru   Shinohara (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Neuroscience|Undergraduate Research|60686|NEUR 4699|SIN|Class|TBA||TBA|Annabelle   Singer (P)|GraduateSemester,UndergraduateSemester|1.000 TO       12.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58763|NEUR 4699|SNR|Class|TBA||TBA|Minoru   Shinohara (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58682|NEUR 4699|TB|Class|TBA||TBA|Thackery Ian  Brown (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|58086|NEUR 4699|WHE|Class|TBA||TBA|Lewis A  Wheaton (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|
202105|Neuroscience|Undergraduate Research|59943|NEUR 4699|WHN|Class|TBA||TBA|Lewis A  Wheaton (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|60555|NEUR 4699|WHY|Class|TBA||TBA|Alonzo James  Whyte (P)|GraduateSemester,UndergraduateSemester|1.000 TO       12.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|59814|NEUR 4699|WLR|Class|TBA||TBA|Mark Edward  Wheeler (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Undergraduate Research|60581|NEUR 4699|WOO|Class|TBA||TBA|Levi   Wood (P)|GraduateSemester,UndergraduateSemester|1.000 TO       12.000 Credits|Res/CP51-100cont/hrs
202105|Neuroscience|Special Topics|60454|NEUR 4803|HOL|Class|9:30 am - 12:15 pm|TRF|Klaus 1447|Mary Katherine  Holder (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|ResidentialCourse
202105|Neuroscience|Special Topics|60851|NEUR 4803|SF|Class|9:30 am - 12:15 pm|TRF|Klaus 1447|Mary Katherine  Holder (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|On-campuscourse,ResidentialCourse
202105||Underegraduate Research|55841|NRE 2699|DC2||||||GraduateSemester,UndergraduateSemester|2.000 Credits|TechElectCS,Engr,&Sciences
202105|Nuclear & Radiological Engr|Underegraduate Research|60863|NRE 2699|DC3|Class|TBA||TBA|Chaitanya S  Deo (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|TechElectCS,Engr,&Sciences,Res/CP51-100cont/hrs
202105||Underegraduate Research|56917|NRE 2699|GM3||||||GraduateSemester,UndergraduateSemester|3.000 Credits|TechElectCS,Engr,&Sciences
202105|Nuclear & Radiological Engr|Research Assistantship|59692|NRE 4698|EA3|Class|TBA||TBA|Anna   Erickson (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|Res/CP51-100cont/hrs
202105|Nuclear & Radiological Engr|Research Assistantship|57719|NRE 4698|KD3|Class|TBA||TBA|Dan   Kotlyar (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105||Research Assistantship|56317|NRE 4698|PE3||||||GraduateSemester,UndergraduateSemester|3.000 Credits|
202105||Undergraduate Research|55825|NRE 4699|DC2||||||GraduateSemester,UndergraduateSemester|2.000 Credits|TechElectCS,Engr,&Sciences
202105|Nuclear & Radiological Engr|Undergraduate Research|57312|NRE 4699|DC3|Class|TBA||TBA|Chaitanya S  Deo (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|TechElectCS,Engr,&Sciences
202105||Undergraduate Research|56190|NRE 4699|HN3||||||GraduateSemester,UndergraduateSemester|3.000 Credits|TechElectCS,Engr,&Sciences
202105|Nuclear & Radiological Engr|Undergraduate Research|57509|NRE 4699|KD3|Class|TBA||TBA|Dan   Kotlyar (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|TechElectCS,Engr,&Sciences
202105||Undergraduate Research|56318|NRE 4699|PB1||||||GraduateSemester,UndergraduateSemester|1.000 Credits|TechElectCS,Engr,&Sciences
202105||Undergraduate Research|56274|NRE 4699|PB3||||||GraduateSemester,UndergraduateSemester|3.000 Credits|TechElectCS,Engr,&Sciences
202105|Nuclear & Radiological Engr|Undergraduate Research|56766|NRE 4699|SW3|Class|TBA||TBA|Weston Monroe  Stacey (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|TechElectCS,Engr,&Sciences
202105|Nuclear & Radiological Engr|Undergraduate Research|58198|NRE 4699|WC3|Class|TBA||TBA|C K  Wang (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|TechElectCS,Engr,&Sciences
202105||Undergraduate Research|55821|NRE 4699|ZL3||||||GraduateSemester,UndergraduateSemester|3.000 Credits|TechElectCS,Engr,&Sciences
202105||Master's Thesis|52619|NRE 7000|ABD||||||GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Master's Thesis|58031|NRE 7000|BIE|Class|TBA||TBA|Steven   Biegalski (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105||Master's Thesis|54698|NRE 7000|CHO||||||GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Master's Thesis|53949|NRE 7000|DEO|Class|TBA||TBA|Chaitanya S  Deo (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Master's Thesis|56106|NRE 7000|ERI|Class|TBA||TBA|Anna   Erickson (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105||Master's Thesis|56954|NRE 7000|GHI||||||GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Master's Thesis|52620|NRE 7000|HER|Class|TBA||TBA|Nolan E  Hertel (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Master's Thesis|57507|NRE 7000|KOT|Class|TBA||TBA|Dan   Kotlyar (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Master's Thesis|54695|NRE 7000|PET|Class|TBA||TBA|Bojan   Petrovic (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Master's Thesis|52621|NRE 7000|RAH|Class|TBA||TBA|Farzad   Rahnema (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105||Master's Thesis|55515|NRE 7000|SJO||||||GraduateSemester|1.000 TO       21.000 Credits|
202105||Master's Thesis|52622|NRE 7000|STA||||||GraduateSemester|1.000 TO       21.000 Credits|
202105||Master's Thesis|54694|NRE 7000|WAN||||||GraduateSemester|1.000 TO       21.000 Credits|
202105||Master's Thesis|55204|NRE 7000|ZHU||||||GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Seminar in Nuclear Engr|60821|NRE 8014|A|Class|11:00 am - 12:15 pm|TR|Boggs 328|Steven   Biegalski (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|HybridCourse
202105|Nuclear & Radiological Engr|Seminar in Nuclear Engr|60782|NRE 8014|Q|Class|TBA||TBA|TBA|GraduateSemester,UndergraduateSemester|2.000 Credits|
202105|Nuclear & Radiological Engr|Spec ProbNuclear Engr|58491|NRE 8903|BIE|Class|TBA||TBA|Steven   Biegalski (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Nuclear & Radiological Engr|Spec ProbNuclear Engr|56223|NRE 8903|DEO|Class|TBA||TBA|Chaitanya S  Deo (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105||Spec ProbNuclear Engr|57189|NRE 8903|ERI||||||GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Nuclear & Radiological Engr|Spec ProbNuclear Engr|55880|NRE 8903|HER|Class|TBA||TBA|Nolan E  Hertel (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Nuclear & Radiological Engr|Spec ProbNuclear Engr|59641|NRE 8903|KOT|Class|TBA||TBA|Dan   Kotlyar (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse
202105|Nuclear & Radiological Engr|Spec ProbNuclear Engr|59877|NRE 8903|QCD|Class|TBA||TBA|Chaitanya S  Deo (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105||Spec ProbNuclear Engr|54976|NRE 8903|STA||||||GraduateSemester,UndergraduateSemester|3.000 Credits|
202105||Spec ProbNuclear Engr|56219|NRE 8903|WAN||||||GraduateSemester,UndergraduateSemester|3.000 Credits|
202105||Doctoral Thesis|52623|NRE 9000|ABD||||||GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|59767|NRE 9000|BIE|Class|TBA||TBA|Steven   Biegalski (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105||Doctoral Thesis|54699|NRE 9000|CHO||||||GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|53948|NRE 9000|DEO|Class|TBA||TBA|Chaitanya S  Deo (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|58101|NRE 9000|DEQ|Class|TBA||TBA|Chaitanya S  Deo (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|56463|NRE 9000|ERI|Class|TBA||TBA|Anna   Erickson (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|56466|NRE 9000|GAR|Class|TBA||TBA|Srinivas   Garimella (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|52624|NRE 9000|GHI|Class|TBA||TBA|Seyed M  Ghiaasiaan (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|52625|NRE 9000|HER|Class|TBA||TBA|Nolan E  Hertel (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|57508|NRE 9000|KOT|Class|TBA||TBA|Dan   Kotlyar (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|54987|NRE 9000|PET|Class|TBA||TBA|Bojan   Petrovic (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|52626|NRE 9000|RAH|Class|TBA||TBA|Farzad   Rahnema (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105||Doctoral Thesis|55519|NRE 9000|SJO||||||GraduateSemester|1.000 TO       21.000 Credits|
202105|Nuclear & Radiological Engr|Doctoral Thesis|52627|NRE 9000|STA|Class|TBA||TBA|Weston Monroe  Stacey (P), Steven   Biegalski|GraduateSemester|1.000 TO       21.000 Credits|
202105||Doctoral Thesis|54087|NRE 9000|WAN||||||GraduateSemester|1.000 TO       21.000 Credits|
202105||Doctoral Thesis|55203|NRE 9000|ZHU||||||GraduateSemester|1.000 TO       21.000 Credits|
202105|Philosophy|Engineering Ethics|60504|PHIL 3109|RK2|Class|TBA||TBA|Robert   Kirkman (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,EthicsRequirement,HumanitiesRequirement,SummerOnlineCourse,Low-cost$40orundrreqtxtbk
202105|Philosophy|Sci, Tech & Human Values|60323|PHIL 3127|JB|Class|TBA||TBA|Justin   Biddle (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,EthicsRequirement,HumanitiesRequirement,SummerOnlineCourse
202105|Philosophy|Environmental Ethics|56333|PHIL 4176|RK|Class|TBA||TBA|Robert   Kirkman (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,EthicsRequirement,HumanitiesRequirement,SummerOnlineCourse,Low-cost$40orundrreqtxtbk
202105|Philosophy|Responsible ConductRes|55690|PHIL 6000|A|Class|9:30 am - 5:15 pm|TR|TBA|Flavio H  Fenton (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|RemoteSynchronousCourse
202105|Philosophy|Responsible ConductRes|55686|PHIL 6000|B|Class|9:30 am - 5:15 pm|W|TBA|Elizabeth   Cherry (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|RemoteSynchronousCourse
202105|Philosophy|Responsible ConductRes|56066|PHIL 6000|C|Class|12:30 pm - 3:15 pm|MWF|TBA|Elizabeth   Cherry (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|RemoteSynchronousCourse
202105|Philosophy|Responsible ConductRes|55687|PHIL 6000|D|Class|3:30 pm - 6:15 pm|MWF|TBA|Elizabeth   Cherry (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|RemoteSynchronousCourse
202105|Philosophy|Responsible ConductRes|55689|PHIL 6000|E|Class|9:30 am - 5:15 pm|T|TBA|Flavio H  Fenton (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|RemoteSynchronousCourse
202105|Philosophy|Responsible ConductRes|55688|PHIL 6000|F|Class|9:30 am - 5:15 pm|M|TBA|Flavio H  Fenton (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|RemoteSynchronousCourse
202105|Physics|Intro Physics I|53026|PHYS 2211|M|Class|6:30 pm - 7:45 pm|M|TBA|Edwin F  Greco (P), Emily   Alicea-Munoz|GraduateSemester,UndergraduateSemester|4.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|53035|PHYS 2211|M01|Class|12:30 pm - 3:15 pm|T|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|54496|PHYS 2211|M02|Class|2:00 pm - 3:15 pm|T|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|54497|PHYS 2211|M03|Class|12:30 pm - 3:15 pm|W|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|54498|PHYS 2211|M04|Class|2:00 pm - 3:15 pm|W|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|54500|PHYS 2211|M05|Class|5:00 pm - 6:15 pm|T|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|60359|PHYS 2211|M06|Class|12:30 pm - 3:15 pm|W|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|60360|PHYS 2211|M07|Class|2:00 pm - 3:15 pm|R|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|60361|PHYS 2211|M08|Class|5:00 pm - 6:15 pm|R|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|60510|PHYS 2211|M09|Class|12:30 pm - 3:15 pm|T|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
202105|Physics|Intro Physics I|60511|PHYS 2211|M10|Class|2:00 pm - 3:15 pm|T|TBA|Edwin F  Greco (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|SummerOnlineCourse,STEMUSG,RemoteSynchronousCourse,TechElectCS,Engr,&Sciences
